EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764710872306,0.620000,155,77,0,0.4,0.4,0.07917068402355577,0.2706461626493098
1764710872310,0.624000,156,78,0,0.4,0.4,0.07884529003647808,0.27139804019741076
1764710872314,0.628000,157,78,0,0.4,0.4,0.07861526357199056,0.2727816322151491
1764710872318,0.632000,158,79,0,0.4,0.4,0.0790024557137067,0.27490413179791623
1764710872322,0.636000,159,79,0,0.4,0.4,0.08055923515246882,0.2735785232339127
1764710872326,0.640000,160,80,0,0.4,0.4,0.0839379157427938,0.2727530219583721
1764710872330,0.644000,161,80,0,0.4,0.4,0.08861550199079704,0.2750426054407172
1764710872334,0.648000,162,81,0,0.4,0.4,0.09368180626087787,0.2784472259971867
1764710872338,0.652000,163,81,0,0.4,0.4,0.09840135421882078,0.2827975109076604
1764710872342,0.656000,164,82,0,0.4,0.4,0.10343981117230527,0.28729618768328447
1764710872346,0.660000,165,82,0,0.4,0.4,0.10783243926280905,0.2892889874353289
1764710872350,0.664000,166,83,0,0.4,0.4,0.11089831437903822,0.29078358724936226
1764710872354,0.668000,167,83,0,0.4,0.4,0.11205187993228906,0.28989933957990605
1764710872358,0.672000,168,84,0,0.4,0.4,0.11286402975466706,0.28899601840593186
1764710872362,0.676000,169,84,0,0.4,0.4,0.11321841546861217,0.28752239944686836
1764710872366,0.680000,170,85,0,0.4,0.4,0.11325274777674463,0.2872137901437665
1764710872370,0.684000,171,85,0,0.4,0.4,0.11294642729418497,0.28620670910521423
1764710872374,0.688000,172,86,0,0.4,0.4,0.11429606847388123,0.28409679803542903
1764710872378,0.692000,173,86,0,0.4,0.4,0.1174618887537849,0.28224704956726987
1764710872382,0.696000,174,87,0,0.4,0.4,0.12102787115847699,0.28144481796724125
1764710872386,0.700000,175,87,0,0.4,0.4,0.12455418067377155,0.2821513005745893
1764710872390,0.704000,176,88,0,0.4,0.4,0.12859776363159525,0.28437832296211524
1764710872394,0.708000,177,88,0,0.4,0.4,0.13261616956345518,0.28898762606394396
1764710872398,0.712000,178,89,0,0.4,0.4,0.13564313473046755,0.2958651503230575
1764710872402,0.716000,179,89,0,0.4,0.4,0.13798879431609565,0.30368986481653676
1764710872406,0.720000,180,90,0,0.4,0.4,0.13988813389600172,0.311593925088811
1764710872410,0.724000,181,90,0,0.4,0.4,0.14173216031280547,0.3189582051832249
1764710872414,0.728000,182,91,0,0.4,0.4,0.14280981331807455,0.3251548053310445
1764710872418,0.732000,183,91,0,0.4,0.4,0.14365362515795246,0.3307631785995279
1764710872422,0.736000,184,92,0,0.4,0.4,0.1442262117635839,0.33507760532150777
1764710872426,0.740000,185,92,0,0.4,0.4,0.1451840831604797,0.3380469685048757
1764710872430,0.744000,186,93,0,0.4,0.4,0.14627852084972462,0.3395560641823427
1764710872434,0.748000,187,93,0,0.4,0.4,0.1475591159430656,0.3398665808358963
1764710872438,0.752000,188,94,0,0.4,0.4,0.14894499678134612,0.33875421405240447
1764710872442,0.756000,189,94,0,0.4,0.4,0.15082984049781847,0.33629487637984884
1764710872446,0.760000,190,95,0,0.4,0.4,0.15337577188088597,0.3329482392771142
1764710872450,0.764000,191,95,0,0.4,0.4,0.15590034093889327,0.3288169181985075
1764710872454,0.768000,192,96,0,0.4,0.4,0.1582341749517202,0.3239650001192094
1764710872458,0.772000,193,96,0,0.4,0.4,0.16058898981951697,0.3183417495172019
1764710872462,0.776000,194,97,0,0.4,0.4,0.16354118684881863,0.3127150656843812
1764710872466,0.780000,195,97,0,0.4,0.4,0.1658242853396276,0.3068289821901152
1764710872470,0.784000,196,98,0,0.4,0.4,0.16744133705266673,0.3009135254988914
1764710872474,0.788000,197,98,0,0.4,0.4,0.16808716591564743,0.2942622130033617
1764710872478,0.792000,198,99,0,0.4,0.4,0.16910683546718167,0.2880679016760842
1764710872482,0.796000,199,99,0,0.4,0.4,0.16997582433302338,0.28253505948549223
1764710872486,0.800000,200,100,0,0.4,0.4,0.16943299239444007,0.27675426173616574
1764710872490,0.804000,201,100,0,0.4,0.4,0.16803910068426198,0.2707060534534964
1764710872494,0.808000,202,101,0,0.4,0.4,0.16802384188064756,0.2659125002980235
1764710872498,0.812000,203,101,0,0.4,0.4,0.1675328898743533,0.26127039076842384
1764710872502,0.816000,204,102,0,0.4,0.4,0.16552368690842334,0.2563730777483728
1764710872506,0.820000,205,102,0,0.4,0.4,0.16312424004005435,0.2514475359416351
1764710872510,0.824000,206,103,0,0.4,0.4,0.16259857425553728,0.24783234389528647
1764710872514,0.828000,207,103,0,0.4,0.4,0.16194320864029754,0.24432510788450992
1764710872518,0.832000,208,104,0,0.4,0.4,0.15944877571942875,0.24009880075340342
1764710872522,0.836000,209,104,0,0.4,0.4,0.1570462770903369,0.23640349998807905
1764710872526,0.840000,210,105,0,0.4,0.4,0.15616851441241686,0.23342841475335574
1764710872530,0.844000,211,105,0,0.4,0.4,0.1556680256538636,0.23066809717950554
1764710872534,0.848000,212,106,0,0.4,0.4,0.1532376797081754,0.2271589538182772
1764710872538,0.852000,213,106,0,0.4,0.4,0.15063490928164414,0.22399084471783134
1764710872542,0.856000,214,107,0,0.4,0.4,0.14943594878764038,0.2212618076913907
1764710872546,0.860000,215,107,0,0.4,0.4,0.14893355267863528,0.21882535822425672
1764710872550,0.864000,216,108,0,0.4,0.4,0.14694761938821735,0.21601811982929214
1764710872554,0.868000,217,108,0,0.4,0.4,0.14422392294304176,0.21326848341797203
1764710872558,0.872000,218,109,0,0.4,0.4,0.1429101399518394,0.21103154280809672
1764710872562,0.876000,219,109,0,0.4,0.4,0.1426061082898219,0.20906239420165462
1764710872566,0.880000,220,110,0,0.4,0.4,0.14119161719476434,0.206918150823737
1764710872570,0.884000,221,110,0,0.4,0.4,0.13859456881958848,0.20463924850392198
1764710872574,0.888000,222,111,0,0.4,0.4,0.1372102138616694,0.20288257873781085
1764710872578,0.892000,223,111,0,0.4,0.4,0.13690808955010372,0.2012102138616694
1764710872582,0.896000,224,112,0,0.4,0.4,0.1357358319624252,0.19931964809384164
1764710872586,0.900000,225,112,0,0.4,0.4,0.13348286960875475,0.19748859166011015
1764710872590,0.904000,226,113,0,0.4,0.4,0.13172810719309538,0.19579257563836636
1764710872594,0.908000,227,113,0,0.4,0.4,0.13145764489902964,0.19408473404382137
1764710872598,0.912000,228,114,0,0.4,0.4,0.1312180816822831,0.19271716376987819
1764710872602,0.916000,229,114,0,0.4,0.4,0.1288266456858117,0.19088267410533344
1764710872606,0.920000,230,115,0,0.4,0.4,0.12652485516057507,0.18903902915862003
1764710872610,0.924000,231,115,0,0.4,0.4,0.12604115108599767,0.18750780821591206
1764710872614,0.928000,232,116,0,0.4,0.4,0.12606747252223255,0.18642672197982976
1764710872618,0.932000,233,116,0,0.4,0.4,0.12401325608564004,0.18493402951624824
1764710872622,0.936000,234,117,0,0.4,0.4,0.12139560832558473,0.18328150108480556
1764710872626,0.940000,235,117,0,0.4,0.4,0.12096836182438071,0.18219507426745823
1764710872630,0.944000,236,118,0,0.4,0.4,0.12136203895763298,0.18138750208616455
1764710872634,0.948000,237,118,0,0.4,0.4,0.11993610375986458,0.18017251984836563
1764710872638,0.952000,238,119,0,0.4,0.4,0.11699992847435806,0.1781614095319839
1764710872642,0.956000,239,119,0,0.4,0.4,0.11627666118303412,0.17708947857807025
1764710872646,0.960000,240,120,0,0.4,0.4,0.11715022768996018,0.17667291323939632
1764710872650,0.964000,241,120,0,0.4,0.4,0.11616832367737168,0.17559945640512123
1764710872654,0.968000,242,121,0,0.4,0.4,0.11327601745225664,0.17371613856901033
1764710872658,0.972000,243,121,0,0.4,0.4,0.11260157833249887,0.1728383758910903
1764710872662,0.976000,244,122,0,0.4,0.4,0.11350451803638271,0.17231690627756718
1764710872666,0.980000,245,122,0,0.4,0.4,0.11287967002837185,0.17128045204205708
1764710872670,0.984000,246,123,0,0.4,0.4,0.11038256681687052,0.16976448990296356
1764710872674,0.988000,247,123,0,0.4,0.4,0.10919886512648118,0.16875168681305583
1764710872678,0.992000,248,124,0,0.4,0.4,0.11017466561762392,0.16835495791908067
1764710872682,0.996000,249,124,0,0.4,0.4,0.1098805521779558,0.16746727701881126
1764710872686,1.000000,250,125,0,0.4,0.4,0.10724688267410534,0.16584984383568177
1764710872690,1.004000,251,125,0,0.4,0.4,0.10577555253558402,0.16494232649071358
1764710872694,1.008000,252,126,0,0.4,0.4,0.10666094461531125,0.16467873065827432
1764710872698,1.012000,253,126,0,0.4,0.4,0.10659075411868489,0.16379562739908923
1764710872702,1.016000,254,127,0,0.39561576425148415,0.4,0.10453119710082731,0.16265846505972392
1764710872706,1.020000,255,127,0,0.3869441861574041,0.4,0.10256319290465632,0.16156250149011755
1764710872710,1.024000,256,128,0,0.385750184774575,0.4,0.10317774122022745,0.16109253033879312
1764710872714,1.028000,257,128,0,0.38508375652671484,0.4,0.10336199127387169,0.16005569463319266
1764710872718,1.032000,258,129,0,0.3783099921321794,0.4,0.10172472164604345,0.1590093221753332
1764710872722,1.036000,259,129,0,0.3690875712276184,0.4,0.09943628257396944,0.15779472140762463
1764710872726,1.040000,260,130,0,0.36675831485587584,0.4,0.09953851655818612,0.15708480556946333
1764710872730,1.044000,261,130,0,0.36708561619340535,0.4,0.10020265598550414,0.15633941301289847
1764710872734,1.048000,262,131,0,0.3625625253319982,0.4,0.09916963498080729,0.15556350284910475
1764710872738,1.052000,263,131,0,0.35416865746370074,0.4,0.0969384164222874,0.15440078201368523
1764710872742,1.056000,264,132,0,0.351182509596357,0.4,0.0966237035977398,0.15358367308013257
1764710872746,1.060000,265,132,0,0.35287013327611283,0.4,0.09766320959397277,0.15309920606537444
1764710872750,1.064000,266,133,0,0.3496097084137997,0.4,0.09705896097084138,0.1523847125861288
1764710872754,1.068000,267,133,0,0.34084390720740054,0.4,0.09485177502801422,0.1512723458026369
1764710872758,1.072000,268,134,0,0.33659204158023986,0.4,0.09386338602388956,0.15029845266194597
1764710872762,1.076000,269,134,0,0.3391768829125241,0.4,0.09513864053596548,0.15025229478101232
1764710872766,1.080000,270,135,0,0.33803476146198413,0.4,0.09500321865388742,0.14983153327134444
1764710872770,1.084000,271,135,0,0.33042977374055266,0.4,0.09282807619865055,0.1488675583530029
1764710872774,1.088000,272,136,0,0.3249396562000811,0.4,0.09137772691509907,0.14786429201535417
1764710872778,1.092000,273,136,0,0.3275004649166726,0.4,0.09265298142717497,0.14801916887204064
